GeneID,GSM3024820,GSM3024822,GSM3024824,GSM3024826,GSM3024828,GSM3024830,GSM3024832,GSM3024834,GSM3024836,GSM3024838,GSM3024840,GSM3024842,GSM3024844,GSM3024846,GSM3024848,GSM3024850,GSM3024852,GSM3024854,GSM3024856,GSM3024858,GSM3024860,GSM3024863
148268,0.1547,5.657,1.565,0,1.491,1.994,1.641,3.861,0.2137,0.5663,0.8253,0.261,1.812,2.234,3.99,3.175,1.401,0,0.4726,2.06,1.584,0.464
101927720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390927,0,2.42,0.7771,0.04368,0.0992,0.9858,0.04781,0.5741,0.3757,0.8675,0.1272,0.05159,1.077,1.494,0.1619,0.4816,1.543,0.01186,1.314,0.5173,1.559,1.356
100507433,0,1.638,0.3057,0,0,0.2519,0,0,0.1347,0.275,0.1336,0,0.5525,0.4696,1.113,0.4498,0.6776,0,4.552,0.4455,0.4373,0.4363
163255,28.02,1.119,4.817,0,3.385,8.422,2.864,2.433,4.95,5.195,2.472,0,12.19,24.18,17.43,1.345,4.401,0,0.8542,4.431,5.092,3.131
51276,0,19.04,1.053,0,1.327,1.217,2.563,0,0.7937,0.7726,1.582,0.005391,2.419,2.235,1.412,6.015,1.34,0,5.347,1.495,2.426,1.927
22835,0.8891,1.088,0.5025,0,1.688,0.7784,0.572,0.244,0.622,0.8587,1.364,0,1.622,1.817,1.813,2.807,2.202,0.009458,0.258,1.744,1.872,1.173
163115,0.4368,1.701,0.214,0,0.05326,0.5428,0.1733,0,0.07461,0.2919,0.03545,0,0.4921,0.8949,0.5409,0,2.681,0,1.848,0.1393,0.2954,0.07125
84775,0,10.19,1.519,0.0295,5.376,1.34,1.961,0,1.255,1.483,0.8175,0,5.133,5.768,1.806,3.697,7.265,31.55,19.04,6.227,3.056,4.783
126231,0,27.26,3.507,0.2177,5.313,6.24,6.08,3.086,2.092,3.224,1.22,0,4.175,3.887,0.2799,1.627,3.641,0,13.41,3.62,4.391,4.732
105372394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644554,0,0,0,0,0,0,0,0,0,0,0,0,0.04001,0.01783,0,0,0,0,0,0,0,0
100631378,0,0,0,0,3.752,0.4744,0.2378,0,0,0.1923,0,0,2.257,1.374,2.802,3.658,0,0.9261,0,0.2782,0.364,0
105372395,0,0,0,0,0,0,0.2813,0,0,0,0,0,0,0.0195,0.2432,0,0,0,0,0,0,0
83889,0.7488,2.4,0.07726,0,12.54,0.04671,6.425,0.6478,0.09278,0.05148,0.9017,17.44,0.02057,0.02037,7.77,10.79,5.854,0,4.563,0.00716,0.1104,0.006041
107985301,0,0,0,0,0.8447,0,0,0,0,0,0,0,0,0,0.2639,0.9464,1.843,0,0,0,0,0
23094,3.874,1.902,8.522,2.748,1.976,11.87,5.422,1.678,8.074,15.26,20.42,4.23,8.903,7.306,5.69,5.081,7.015,0.003028,0.5558,4.089,16.87,6.959
105372396,0,0,0,0,0.1549,0,0.04198,0,0,0,0,0,0,0.01746,0,0,0,0,0,0,0,0
109623473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8193,13.57,4.692,0.008128,0,4.233,0.06677,0.833,0.4998,0,0.2337,0.153,1.566,0.2222,0.1556,2.694,0,5.825,0,0.3904,0.08948,0.3975,0.6082
94274,0,22.42,10.76,0,36.44,8.314,0.5668,43.4,5.927,14.31,11.13,0,11.75,13.27,0.6066,0.1673,0,0,0,2.604,4.428,2.497
10653,0.7222,5.82,62,0,20.91,60.27,42.71,38.75,33.96,66.83,67.38,0,64.17,30.22,20.74,33.08,8.028,0,14.45,140.5,78.93,39.7
90522,14.74,4.91,4.522,0,10.63,3.543,1.084,3.452,0.6207,1.31,4.584,0,2.191,1.273,3.536,0.936,17.88,0,21.39,2.007,5.45,0.2201
64073,49.8,1.801,25.68,0,43.65,20.56,0,21.22,1.488,3.218,25.02,0,3.373,1.96,20.1,0.4327,0,0,5.84,2.48,13.42,0
9424,0.896,0.2099,0.304,0,0.3436,0.3568,0.0257,0.3743,0.2158,0.5039,0.1314,0.06162,0.3059,0.1202,1.074,0.6504,1.736,0.2124,0,0.1183,0.8528,0.3962
57828,2.776,13.96,5.814,5.537,16.04,4.515,3.82,1.045,3.967,4.609,5.6,0,5.729,3.49,18.9,13.66,3.282,0,31.07,2.17,10.12,0.6667
5714,48.52,8.081,33.97,31.73,69.5,32.9,0.05892,14.86,18.78,45.05,32.82,38.52,35.4,30.55,12.12,45.54,3.335,0.01948,9.955,73.99,54.86,13.01
199720,0.7321,0,0.4166,0,8.094,0.4889,0.1426,1.206,0.6549,0.7751,1.517,1.93,0.2514,0.3361,2.675,7.005,0.287,0,0,0.1575,1.336,0.7817
399473,0.3788,0.08046,0.1749,0,0.4236,0.315,0,0,0,0.1101,0.03481,0,0.1032,0.05307,0.01961,1.705,2.106,0,0.1675,0.08706,0.1776,0
147965,3.626,0.2114,3.434,3.816,7.153,1.87,0,10.61,1.494,2.54,7.936,0,3.596,2.125,4.612,1.58,7.545,0.01806,0,2.708,4.447,3.032
115727,1.679,0.2179,1.73,0,5.971,0.8214,6.236,0.7611,1.576,1.184,1.82,0,0.9857,0.9075,1.266,19.58,5.142,25.14,0.09236,0.4281,1.569,3.542
6261,41.09,31.54,4.684,37.16,55.01,4.062,59.54,9.62,2.859,5.401,70.16,57.68,2.398,3.87,42.97,60.78,54.27,6.957,31.68,1.873,4.563,1.743
107985290,8.532,3.917,0.05671,0,3.545,0.4526,15.97,0,0.1124,1.257,7.087,0,0.0886,0.2862,0.06837,0.1961,9.096,0,3.036,0.1596,0.208,0.02927
11184,0.8114,8.196,3.537,7.211,13.9,3.146,11.34,12.59,1.891,1.291,5.112,0,3.046,1.762,8.267,16.74,7.171,30.11,18.86,1.193,4.617,3.113
105372397,0,0.0757,0.7997,0,0.1624,1.037,0,3.097,0.1137,0.3916,1.585,0,1.397,0.4394,4.11,5.276,0,0,0,0.1287,2.169,0.9774
27335,145.9,90.7,98.58,483.1,17.01,85.25,8.634,50.81,54.07,81.05,76.09,222,106.7,80.13,144.4,122,8.954,0.03884,20.42,119.9,115.3,78.46
81,5.793,26.46,119,39.26,23.31,154.9,18.87,135,79.55,158.2,122.9,32.64,104.6,100,27.5,22.41,16.02,0.1574,73.65,95.41,122.7,32.52
107985291,0,0,1.553,24.85,1.843,0.3504,0,0,0,1.212,0.4089,0,0.2915,0.6234,0,0,0,0,0,0.1826,0,0
147968,15.83,3.249,0.532,0,6.468,1.568,5.564,2.119,0.507,1.135,1.737,0.006206,0.5557,0.3498,12.32,6.818,4.844,0,0,0.193,0.9778,0.846
3963,32.16,0,0.04388,0,24.55,0,49.38,0,0,0,0.3005,0,0.3856,0,21.11,83.64,9.836,0,0,0,0.6897,0
653499,32.29,21.64,0.04344,0,37.37,0,99.31,0,0,0.7348,0.2975,0,0.08483,0,83,41.87,53.21,0,0,0,0.4552,0
3960,7.309,17.42,0.4352,0,1.539,0.5392,6.828,0.7567,0.5771,0.2045,0.2483,0,0.4604,0.3261,14.65,8.151,2.596,0,0,0.03697,0.9185,0.2184
1891,21.09,3.233,20.28,35.23,16.06,17.92,0.1285,10.02,7.901,17.57,12.91,1.279,17.88,14.76,14.82,41.3,0,0,80.33,39,24.66,10.27
3191,0.9424,5.126,35.18,32.47,10.43,47.94,15.27,13.69,14.69,42.96,27.98,0.3242,43.59,39.27,9.882,6.508,5.728,0.02032,13.11,53.33,56.56,28.94
126432,0.6086,39.41,0.8724,0,6.243,0.3673,2.744,4.19,0.08997,0.3886,1.596,0,0.2276,0.3303,6.302,12.92,1.766,0,2.011,1.23,0.8548,0
22933,0.5661,16.25,4.18,0.4075,5.711,3.949,5.662,1.641,2.895,5.014,8.224,5.644,5.059,5.074,3.015,4.591,4.955,0.00948,4.562,6.455,4.351,3.749
4793,0,3.751,1.667,0.3921,2.803,1.254,6.651,0.5725,0.1925,1.793,1.917,0.4459,0.7678,0.7957,1.824,0.8866,3.319,0.01182,0,0.779,1.381,1.588
643669,0,6.042,0.1081,0,0.6554,0.3353,0.1615,0,0.1669,0.2221,0.1586,0,0.2564,0.08062,2.718,1.068,5.583,0,0,0.1039,0.4383,0.03985
54938,27.53,0,8.991,0.07361,32.89,14.46,13.78,49.47,7.259,11.71,12.68,0,12.51,10.04,53.01,29.59,38.82,0,9.664,11.06,14.12,36.48
6183,0,3.092,1.375,0,0.6948,0.4419,0,0,0.8553,0.7754,0.5605,0.5749,0.6554,0.1282,7.796,1.132,0.05169,0.4077,0,0.4406,1.387,0.6337
115290,0,0,1.015,0,2.187,1.019,0.05737,3.333,0.9881,1.763,0.7825,0,1.651,1.989,3.097,2.094,0.1732,0,2.07,0.4809,0.6946,0
126433,6.987,0.4443,1.034,0.2623,2.68,1.649,1.227,0,0.5145,0.8291,0.2114,0,1.636,1.007,2.708,0.1335,0,0,6.94,0.1558,0.7617,0
390928,0,3.047,0.02353,0,0.8896,0.02209,0.2461,0.987,0.1738,0,0,0,0.01838,0.05323,0.6468,3.763,0.2229,0,3.617,0,0.09452,0
10298,0.2466,0.6114,3.399,0,3.429,2.899,0.561,4.712,2.539,5.436,5.787,1.815,3.161,2.431,0.8346,0.8491,0.5908,0,0.4494,3.887,3.589,0.7403
342897,0,0,0.4382,0,0.1035,0.02099,5.705,4.055,0,0.1286,0,0,0.04366,0.0389,8.797,0.8117,1.468,0,0.5523,0.00547,0.3514,0
342898,0,0,0,7.16,2.468,0,31.09,0.3719,0,0,0,0,0,0.03274,0.499,7.645,0,0,0,0,0,0
282617,0,82.8,0,0.4097,0.3489,0,46.92,0,0,0,0,17.09,0,0.02623,10.54,35.83,4.379,0,1.241,0.0922,0.1316,0
101180976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06385,0,0,0,0,0,0,0
282616,0,30.05,0,0,8.881,0,1.001,0,0.2258,0.1542,0,12.92,0.04451,0,2.143,9.261,2.663,0,0,0,0.05971,0
282618,0,0.5534,0.867,0,23.52,0,6.085,0,0,0,0.7182,0,0.1092,0.2433,14.09,6.891,3.797,0,0,0.05132,0.3664,0.433
57622,0.822,0.4871,0.7262,1.38,13.01,0.02167,0.09012,0.09461,0.3492,0.4216,0.6005,33.59,0.3966,0.2035,3.754,6.171,6.335,0,0,0.2409,0.4031,0
9535,304.3,484.3,14.76,314.4,77.09,10.44,159.4,114.2,9.412,1.612,8.28,305.2,9.031,5.989,44.77,132.6,59.3,0,139.5,7.277,9.588,12.75
55095,8.783,0.6318,6.421,0.5322,1.816,7.908,3.447,1.909,4.143,9.328,6.869,0,4.213,4.14,1.986,2.536,4.859,0.2179,0.9817,3.997,4.481,4.112
54623,22.23,5.773,46.87,0.7466,59.96,74.13,58.03,19.94,31.3,64.36,61.77,8.606,33.38,39.42,23.67,15.53,2.986,0.02643,4.589,38.11,50.6,24.9
55588,1.984,0.09774,0.9661,0,2.609,1.488,5.33,0.2254,0.7016,2.063,0.9303,0,3.425,4.035,2.802,2.192,0,2.664,0,3.859,1.461,1.34
7538,4.797,3.95,230.4,0.4637,6.319,251.2,0.545,36.77,60.73,361.9,326.1,32.92,60.49,32.47,35.34,4.934,0.07835,0,0,17.2,15.27,7.075
100616163,0,0,0,0,0,0,0,0,0,0.3274,0,0,0,0.3368,0,0,0,0,0,0,0,0
100189324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64857,4.76,3.897,5.918,5.784,3.685,10.12,3.222,3.155,4.708,10.91,16.29,2.931,3.873,6.167,5.33,2.896,0.8754,4.759,0.3171,1.823,2.661,3.233
6217,974.8,544.3,181.6,406.3,319.1,180.7,280,194.2,122.2,170.2,261.4,241.9,248.3,150.6,178.3,621.9,456.8,1341,493,232.9,255.9,193.8
6829,4.955,12.48,61.63,0.5964,15.63,46.06,18.14,36.38,25.96,60.55,77.46,29.65,26.15,27.22,18.94,28.76,6.386,0.01542,7.151,23.84,71.43,23.52
109623469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1841,0.5258,0
92609,0.09642,0.02277,5.035,0.00717,2.849,5.771,3.09,1.534,1.722,7.753,3.251,0.1567,4.504,4.135,3.668,0.529,0.6663,0,0,6.694,9.103,9.463
10683,89.01,21.9,1.093,0,24.47,0,62.23,2.247,0,0.8927,0,0,0.09041,0.06445,16.52,0.3202,2.046,0,0,0.7419,0.4447,0
348303,0,0.183,0.5724,0,7.312,0,0.133,2.961,0,0.01076,0,0,0.8198,0.01107,2.607,15.34,5.141,0,0.2619,0.07781,0.05554,0.1313
126272,0,9.987,0.2207,0,0,0,0,0,0.07324,0.1277,0.3182,0,0.363,0.5357,5.559,0,0,0,0,0.1847,0.1522,0
163126,14.98,0.5627,1.52,0,0.9196,2.395,0.1558,3.272,1.946,1.21,0.4846,0,2.066,1.828,3.466,3.67,5.55,2.391,0.3067,2.925,1.158,0
105372399,0,0,0,0,0.09021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29124,1.203,0.905,2.989,0,43.09,0,22.21,0,0,0.4681,0,105.2,0,0,62.67,0,10.33,0,0,0,0.1845,0
100129935,0,0,0,0,0,0,0.4705,0,0,0,0,0,0,0,0.07136,0.05117,0,0,0,0,0,0
148003,0.5667,12.95,0.3225,0,102.1,0,236.2,3.029,0,0,0,0,0,0,4.276,37.63,0,0,37.86,0,0.5319,0
400696,0,0,0,0,0.074,0,0,0,0,0,0,0,0,0,0.06937,0,0.06057,0,0,0,0,0
56891,31.1,11.26,0.3117,0,23.68,0,13.24,0,0,0,0,0,0,0,5.405,3.731,0,0,0,0,0,0
1178,1.872,143.8,0,0,18.42,0,15.81,8.676,14.02,0,1.941,0,0,0.02989,4.721,4.157,0,0,4.951,0,0.27,0
342900,0,21.58,0,0,0,0,0,0,0,0,0,0,0,0,2.566,1.673,0,0,22.58,0,0.02817,0
9149,2.156,3.003,2.756,0,2.716,2.361,0.4348,12.45,2.76,3.419,6.657,0,2.088,2.298,0.3314,1.333,0.08468,4.628,0,2.001,3.326,3.01
102465974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,13.86,9.362,28.99,105.9,22.13,44.19,6.08,44.12,20.41,32.21,87.13,41.74,48.45,27.7,9.436,17.9,3.299,46.99,13.3,33.13,44.28,17.55
8857,103.1,44.86,9.599,16.49,50.58,7.044,57.98,29.19,3.752,12.44,19.71,2.192,9.815,4.216,47.3,20.91,37.58,174.4,17.51,3.549,19.51,5.809
107987267,0,0,0,0,0,0,0.07111,0,0,0.009583,0,0,0.01106,0.009858,0,0,0,0,0,0,0,0
5704,125,10.62,20.17,20.02,4.337,26.29,3.998,20.31,13.59,24.6,14.78,0.03076,14.8,19.12,12.6,8.083,1.258,9.825,1.613,21.47,27.99,18.43
339327,0.07619,0.9795,1.428,13.51,5.457,1.74,2.703,0.4344,0.8786,1.095,0.8952,0,2.553,2.207,0.9113,0.08198,12.45,0,2.473,1.321,1.999,1.363
163131,0.002155,0.2933,2.697,0.04166,1.145,2.754,4.768,8.93,1.836,1.965,1.385,0.05658,4.741,5.385,1.549,6.237,5.342,0,0.4123,1.251,3.993,2.841
284323,19.78,0.1348,2.575,0.08487,5.319,2.984,8.25,2.438,1.534,2.085,1.415,0,4.69,5.17,5.938,2.569,5.528,0,3.308,3.794,4.626,1.798
4294,22.44,3.709,4.607,0.8736,0.2834,2.008,0.7134,5.964,1.739,5.037,7.986,0.558,1.004,1.297,8.584,10.02,2.104,0.02178,9.794,1.188,2.722,3.561
148014,1.562,0.8165,0,0,1.022,0.1332,0,0,0,0.016,0,0,0,0.2633,11.15,0,0,0,0,0.04628,0,0
79935,0.7508,0,0,0,0.3941,0,0.4274,0.1836,0,0.1257,0.8267,0,0.05441,0.0404,0.2351,0.2007,0,0,0,0.01704,0.04866,0.04793
208,13.38,7.391,14.56,0.3162,13.08,15.4,3.386,11.8,7.802,18.03,13.04,4.366,15.38,18.95,6.318,1.917,3.332,15.56,0.7872,17.65,14.83,14.25
107985289,0,0,0.008007,0,0.03089,0,0,0,0.007212,0,0,0,0.06255,0.03483,0,0,0.02528,0,0,0.03429,0,0
693226,0,0,11.39,0,157.1,14.9,24.27,0,0.3944,8.889,19.87,0,3.634,5.524,0,0,0,0,0,3.214,9.56,15.25
126526,0.003197,1.963,0.6694,0,1.242,0.6426,0.08752,0.02597,0.4227,0.5569,0.5792,0.03285,0.5897,0.5666,0.5921,0.3538,0,0.1057,0.2372,0.4306,0.5592,0.02816
23646,10.97,8.863,43.87,0.0818,4.923,26.88,0.7554,28.75,29.7,40.85,43.44,0.04831,24.42,30.25,5.437,14.88,5.169,0.07771,21.04,24.56,32,19.63
102465477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147746,0.1942,0,0.1105,0,3.89,0.1702,5.749,0,0.09952,0.1051,0.6384,0,0.1011,0.1502,0.0999,15.07,0,0,0,0.04646,0.1869,0.196
57716,12.31,29.22,3.51,0.1019,15.27,3.498,14.14,2.239,3.457,5.707,17.29,3.012,3.606,4.066,36.69,25.25,2.083,0,26.92,2.194,5.19,1.147
29950,0,0,0.4264,0,0.6019,1.233,1.458,1.919,0.1686,1.258,1.424,0,0.3555,0.2986,1.254,0.08991,1.773,0,0,0.2672,0.09991,0
29946,0,0.04145,0.7029,0,2.712,0.6357,0,0.7846,0.4982,1.462,1.046,0,1.429,1.775,0.09724,1.693,0,0,0.2372,1.523,0.6541,0.0892
105372489,0,0.07908,0,0,0,0.0516,0,0,0,0.01859,0,0,0.04293,0.01913,0,0.2851,0,0,0,0.01345,0,0
645,57.93,4.831,12.83,328.1,2.198,10.22,0,74.86,20.89,8.076,15.93,0,6.596,4.98,19.39,1.759,0,0,0,10.87,11.54,6.3
57731,3.473,1.699,0.9505,1.143,3.268,0.9419,1.208,1.705,1.103,1.306,1.304,0.1261,0.8252,1.093,2.509,3.18,3.596,0,2.948,0.5838,1.428,0.6955
92799,4.484,6.77,8.741,12.1,19.03,5.345,2.161,15.13,4.612,8.395,12.87,4.551,6.798,6.8,12.23,15.96,5.105,0,11.47,6.077,8.182,2.017
8425,25.41,40.14,142,8.711,73.45,90.53,10.48,168,162.1,175.1,317.8,91.3,72.52,190.1,32.83,7.961,2.776,0.01101,19.85,33.77,98.6,6.477
9253,4.578,0,11.53,2.038,5.195,5.28,1.058,19.37,5.879,11.16,16.08,5.788,4.421,8.202,8.514,5.287,4.549,0,1.776,3.273,11.17,2.337
79934,0,3.339,7.401,1.482,5.031,6.811,14.27,20.08,5.741,5.726,10.1,0.6411,6.484,6.206,11.38,17.73,4.172,0,1.126,3.629,11.81,0.5348
80271,7.382,0.4757,26.47,4.986,5.977,30.56,3.043,11,4.787,16.69,14.47,0.3033,6.715,5.583,10.39,1.688,7.755,0.008712,6.353,3.96,7.705,2.389
284325,18.39,0.6393,1.679,0,1.987,4.244,5.053,3.824,0.4918,1.499,2.24,0.1189,1.428,1.094,1.95,2.739,1.594,11.4,11.35,1.106,2.384,0.8108
6626,5.668,2.137,13.29,15.31,23.57,9.344,0,0,7.92,8.599,7.526,0.01703,10.39,8.182,22.8,4.916,5.788,0,0,9.344,22.22,19.4
8190,0,1.661,0.8028,0,1.394,0.7067,14.19,0.8375,0,0.4753,0.3436,0,0.3919,0.1746,10.6,11.62,14.07,0,0,0.3192,3.26,2.382
100529262,0,1.147,2.006,0.2906,10.08,1.606,7.058,0.7854,0.8544,1.407,1.384,0,1.306,1.028,7.611,7.729,7.266,0,0,1.379,3.395,2.207
100529264,3.182,4.133,8.78,1.28,8.718,8.68,1.098,14.57,5.558,11.94,17.95,0.007633,6.159,6.447,5.457,8.386,2.714,0,0.05221,3.602,8.936,6.243
53916,0,0.6055,2.039,0.3495,11.47,1.822,1.878,0.575,1.028,1.566,1.537,0,1.424,1.172,4.216,4.769,2.185,0,0,1.51,2.727,1.544
112398,4.09,4.994,10.21,1.644,5.205,10.2,0.4295,18.49,6.605,14.53,22.28,0.009809,7.17,7.681,4.809,8.367,2.346,0,0.0671,3.851,10.13,7.215
171523,0.1928,2.747,0.8606,0,1.4,0.8913,0,13.61,0.532,1.941,0.1011,0.01693,3.155,3.795,2.329,0,0,0,0,1.099,1.835,0
1548,29.48,2.457,4.185,0,22.22,6.039,4.377,43.55,7.916,12.53,5.184,0,9.002,12.62,14.82,46.13,39.68,0,10.81,6.249,9.104,4.859
1549,0,0.006486,0.2921,0.4288,5.495,0.3809,2.791,8.122,0.6301,0.6923,0.8766,11.5,1.254,1.318,1.043,2.011,0.02277,45.92,16.51,0.5602,0.7463,0.02791
22952,0,6.8,0.08632,0,2.265,0.2432,1.445,0,0.3499,0.05841,0,0,0.118,0.08262,4.329,1.679,0.1363,0,0,0.0528,0.05277,0
107985299,0,0,0,0,0,0,0,0,0,0,0,0,0.03618,0,0,0,0,0,0,0,0,0
1556,0,1.367,6.197,0,34.77,0.6732,18.01,2.912,1.852,0.3276,1.058,28.94,0.3055,0.6999,21.3,36.7,2.493,0,15.39,0.2278,0.5204,0
1555,0.8807,39.35,0.7976,31.61,38.94,0.01657,20.18,1.155,0.1272,0,0,67.19,0,0.07369,23.2,22.76,77.11,0,14.05,0.004317,0.6102,0
1553,42.83,37.35,1.232,0,34.73,0.01446,0.3349,0.2164,0,0.1146,0.1054,0,0.2285,0.2357,10.6,80.7,26.64,0.8859,0,0.06027,0.2043,0
1572,0.7387,3.367,1.023,0,2.662,1.406,0.06636,0.5138,0.4001,0.872,2.62,0.3342,1.828,2.753,25.29,8.742,4.983,0,1.143,0.8781,1.136,1.105
29785,1.327,6.03,3.253,4.667,13.54,2.133,7.43,2.141,0.8147,3.151,3.196,0,1.702,0.5126,22.68,5.99,1.991,0.01148,33.03,0.1827,1.015,0
558,7.68,5.957,22.03,11.69,8.832,18.67,6.379,13.57,9.758,23.87,14.57,5.347,10.29,10.95,5.021,2.19,3.635,0.3321,3.264,6.259,9.492,2.604
11100,0.1163,28.6,27.16,0.7344,13.84,29.45,10.91,11.8,16.79,31.31,25.09,0.7302,27.39,26.35,4.286,9.171,4.861,6.737,0.1211,25.19,36.54,17.4
105372401,0.08386,0.895,0.2795,0,0.3156,0.024,0.5418,1.07,0.00614,0.2479,0.4201,0,0.1131,0.1127,0,0.02946,0,0,2.807,0.1042,0.2262,0
90324,0.1691,1.45,2.992,0.7395,1.662,1.71,0.4217,0.9207,0.9533,2.705,2.549,0.1701,1.467,1.897,1.585,0.7723,0,0,3.018,1.062,1.904,0.2483
7040,17.73,19.23,12.49,19.95,2.224,8.794,0.5376,37.91,5.22,13.81,6.187,0,6.89,10.94,1.183,3.265,6.714,0,2.085,3.845,11.81,2.472
80776,0,13.13,1.335,0,0.3755,3.753,0.3781,14.06,1.077,2.199,3.713,4.673,1.493,1.79,5.213,10.46,3.775,0,0.09542,0.7059,1.87,0.6816
641649,6.336,0.5133,2.268,0.4594,7.939,3.967,0,2.227,8.984,3.951,7.869,0,3.682,3.254,3.441,8.311,0.1423,0,0,2.178,4.04,6.434
56915,1.947,0.7422,2.737,0,4.357,2.702,2.226,5.986,1.722,2.59,4.387,143.9,2.312,1.417,4.792,3.567,7.338,0,28.17,1.275,3.224,7.902
593,5.03,0,20.11,0.02114,9.025,17.12,0,23.26,8.361,17.86,16.87,22.81,17.84,14.16,16.68,4.41,30.6,42.14,9.905,12.32,24.23,7.609
374907,0,0,1.371,0,15.87,3.004,10.08,12.94,5.21,2.492,6.764,0.006811,1.206,1.069,21.9,17.93,0,0,0,0.4443,2.496,8.671
55101,0.1524,2.184,1.624,0.134,2.099,4.016,16.79,0.4156,1.456,2.014,3.55,0,2.194,2.257,1.15,5.317,9.485,0,13.42,2.436,1.914,1.933
100170765,0.175,0,0,0,3.747,0.5991,0,0,1.592,0.5686,1.321,0.4372,0.1945,0.1517,0,9.202,23.7,0,0,0.09139,0.1413,0
107985329,0,0,0,0,0.2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01211,0,0
100505495,0,0,0,0,0,0,0,0.02738,0,0.02109,0,0,0.006087,0.0217,0.03006,1.078,0,0,0,0.03051,0.01089,0.06434
101927931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90273,2.821,0.247,0.2773,3.75,2.109,0,1.226,1.195,0.04281,0.03127,0.104,0,0.07219,0.07122,2.47,0.01141,0.1334,0,0,0.04845,0.09685,0
105372404,0,0,0,0,0.01619,0,0.01755,0,0,0,0,0,0,0,0,0.01814,0,0,0,0,0,0
1089,28.29,0,0.2534,0,1.83,0,0,0,0,0.04946,0.4894,0,0.05076,0.02261,0.658,0.02808,0.5744,9.042,1.427,0.007949,0.03972,0
105372405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07382,0,0,0,0,0,0,0
1087,0,0.5858,0.6152,0,7.085,0.08494,4.882,0,0,0,0.07744,0,0.053,0.03936,0,4.145,46.76,0,0,0.03874,0.3555,0
1048,22.33,3.597,1.74,4.397,31.2,1.424,38.66,14.36,0.01115,0.06807,1.293,0.07454,0.2055,0,24.82,7.306,4.75,0,32.97,0.2196,0.7299,0
4680,14.33,0.09014,13.51,0,3.448,3.735,0.9435,0,2.016,0.7135,0.0143,0,1.468,0.007268,41.49,0.2888,4.141,0,0,0.2095,3.122,0
112268252,4.588,0.0111,0.7036,0,0,0.1449,0,0,0,0.04698,0,0,0.1326,0.00537,2.56,0,2.748,0,0,0.00755,0.2264,0
1084,0.8647,0.1863,0.03885,0,10.74,0.1368,16.74,0,0.05832,0.3943,2.594,0,0.06322,0,17.48,10.75,11.45,0,33.77,0.00792,0.8141,0.1002
147719,0.1104,0.693,0.02513,0,0.5332,0,2.952,0,0,0,0,0,0,0.007287,2.055,3.023,1.124,0,0.05748,0,0.01097,0
63946,0,6.13,0.2854,0,5.797,0,0.5093,3.107,0,0.0852,0,0,0,0,0.3643,5.951,2.412,0,0.6337,0,0.05865,0
6223,296.2,183.4,63.44,142.9,119.5,73.62,49.13,86.47,61.59,68.39,129.1,233.8,170.5,84.69,103.4,117.7,113,739.3,141.1,89.55,128.1,68.51
102465478,0,0,5.118,0,3.484,1.06,27.08,0,2.712,7.129,5.154,0,15.87,7.072,4.718,0,0,2.082,0,3.683,7.624,13.21
973,16.12,2.554,3.294,0,4.718,4.375,20.79,8.187,0,0.734,0,0,0.8859,0.01716,32.55,15,3.425,0,0.8121,0.9169,3.41,0
9138,4.982,6.573,30.41,20.52,7.47,20.21,1.451,19.91,11.86,21.78,42.49,1.406,12.9,10.93,3.298,2.885,2.295,0.01828,12.38,7.029,17.6,11.32
390937,0,0,0.06077,0,2.847,0.1325,1.344,0,0.07037,0.1101,0.6836,0,0.2204,0.1662,0.1151,0.03752,0,0,0,0.06372,0.1213,0
100505585,0,0,0.2672,0,0,0,0,0,0.3911,0.02825,0,0,0.06522,0,0,0,0,0,0,0,0.8166,0
10567,10.26,0,9.017,0,34.34,10.48,0.665,13.23,4.373,16.62,20.09,0.02899,15.15,9.379,7.317,0,28.2,662.1,66.44,29.61,12.44,5.668
478,50.35,26.37,0.757,17.45,20.42,0.006942,40.53,0.07793,0.1385,0.1451,2.035,0.2492,0.3754,0.03087,16.51,26.92,9.99,0,5.236,0.2062,0.7334,0.2137
2901,3.084,2.111,2.651,0.9693,2.793,1.763,5.495,1.173,1.433,3.865,0.8477,0.4914,0.9828,3.185,1.755,9.632,11.57,0,6.612,0.2502,1.603,1.236
64763,7.405,6.02,1.989,0,1.983,2.243,0.02338,1.577,0.7147,2.103,2.841,4.547,2.215,2.387,0.1886,0.6521,3.546,0,0.1534,2.372,2.464,0.6344
